19073,94,379,4,60,1
19074,94,380,4,54,1
19075,94,381,1,14,1
19076,94,382,5,69,1
19077,94,383,1,19,1
19078,94,384,3,47,1
19079,94,385,8,89,1
19080,94,386,1,8,1
19081,94,387,5,73,1
19082,94,388,1,9,1
19083,94,389,2,22,1
19084,94,390,5,72,1
19085,94,391,4,63,1
19086,94,392,2,27,1
19087,94,393,5,65,1
19088,94,394,2,33,1
19089,94,395,3,48,1
19090,94,396,5,74,1
19091,94,397,3,47,1
19092,94,398,2,34,1
19093,94,399,3,36,1
19094,94,400,7,88,1
19095,95,351,6,78,1
19096,95,352,1,17,1
19097,95,353,9,96,1
19098,95,354,3,39,1
19099,95,355,4,62,1
19100,95,356,2,33,1
19101,95,357,2,20,1
19102,95,358,2,26,1
19103,95,359,7,86,1
19104,95,360,8,89,1
19105,95,361,1,17,1
19106,95,362,4,64,1
19107,95,363,7,86,1
19108,95,364,5,71,1
19109,95,365,1,13,1
19110,95,366,7,84,1
19111,95,367,9,94,1
19112,95,368,2,22,1
19113,95,368,3,47,2
19114,95,369,7,85,1
19115,95,370,1,5,1
19116,95,371,1,12,1
19117,95,372,6,80,1
19118,95,372,1,14,2
19119,95,373,1,2,1
19120,95,374,3,48,1
19121,95,375,7,85,1
19122,95,376,4,61,1
19123,95,377,4,53,1
19124,95,377,5,74,2
19125,95,378,1,6,1
19126,95,379,7,84,1
19127,95,380,1,2,1
19128,95,381,1,6,1
19129,95,382,8,90,1
19130,95,383,6,80,1
19131,95,384,2,26,1
19132,95,385,8,91,1
19133,95,386,8,91,1
19134,95,387,1,8,1
19135,95,388,1,16,1
19136,95,389,4,59,1
19137,95,390,1,13,1
19138,95,391,7,84,1
19139,95,392,1,15,1
19140,95,393,1,6,1
19141,95,394,4,63,1
19142,95,395,4,51,1
19143,95,396,1,6,1
19144,95,397,6,81,1
19145,95,398,3,37,1
19146,95,399,3,44,1
19147,95,399,5,65,2
19148,95,400,10,98,1
19149,96,351,9,96,1
19150,96,352,7,88,1
19151,96,352,3,44,2
19152,96,353,1,5,1
19153,96,354,7,85,1
19154,96,355,2,34,1
19155,96,356,9,94,1
19156,96,357,2,34,1
19157,96,358,3,47,1
19158,96,358,1,8,2
19159,96,359,2,25,1
19160,96,360,8,91,1
19161,96,361,8,91,1
19162,96,362,4,51,1
19163,96,363,4,64,1
19164,96,364,1,15,1
19165,96,365,8,89,1
19166,96,365,4,53,2
19167,96,366,4,56,1
19168,96,367,1,15,1
19169,96,368,6,81,1
19170,96,369,3,35,1
19171,96,370,5,69,1
19172,96,371,7,88,1
19173,96,372,3,44,1
19174,96,373,2,30,1
19175,96,374,6,76,1
19176,96,375,2,23,1
19177,96,376,4,54,1
19178,96,377,3,39,1
19179,96,378,5,71,1
19180,96,379,10,99,1
19181,96,380,4,57,1
19182,96,381,10,99,1
19183,96,382,4,51,1
19184,96,383,2,34,1
19185,96,384,2,20,1
19186,96,385,1,6,1
19187,96,386,6,80,1
19188,96,387,1,2,1
19189,96,388,2,28,1
19190,96,389,3,40,1
19191,96,390,2,23,1
19192,96,391,3,49,1
19193,96,392,3,41,1
19194,96,393,1,6,1
19195,96,394,6,78,1
19196,96,395,4,50,1
19197,96,396,4,60,1
19198,96,397,3,46,1
19199,96,398,1,10,1
19200,96,399,1,2,1
19201,96,400,4,55,1
19202,97,351,6,79,1
19203,97,352,6,80,1
19204,97,353,9,94,1
19205,97,354,8,91,1
19206,97,355,6,80,1
19207,97,356,2,32,1
19208,97,357,2,31,1
19209,97,358,4,63,1
19210,97,359,2,24,1
19211,97,359,1,17,2
19212,97,360,3,38,1
19213,97,361,2,20,1
19214,97,362,9,97,1
19215,97,363,1,18,1
19216,97,364,4,61,1
19217,97,365,1,2,1
19218,97,366,4,51,1
19219,97,367,4,63,1
19220,97,368,3,47,1
19221,97,369,1,3,1
19222,97,370,4,51,1
19223,97,371,6,79,1
19224,97,372,4,60,1
19225,97,373,7,83,1
19226,97,373,4,51,2
19227,97,374,7,84,1
19228,97,375,3,45,1
19229,97,376,5,73,1
19230,97,377,3,39,1
19231,97,378,4,58,1
19232,97,379,1,4,1
19233,97,380,2,32,1
19234,97,381,4,53,1
19235,97,382,3,39,1
19236,97,383,1,1,1
19237,97,383,2,24,2
19238,97,384,8,89,1
19239,97,385,10,99,1
19240,97,386,1,2,1
19241,97,387,8,93,1
19242,97,388,4,59,1
19243,97,389,7,86,1
19244,97,390,1,15,1
19245,97,391,5,69,1
19246,97,392,8,91,1
19247,97,393,3,39,1
19248,97,394,3,46,1
19249,97,395,5,69,1
19250,97,396,8,89,1
19251,97,397,4,54,1
19252,97,398,8,89,1
19253,97,399,4,60,1
19254,97,400,3,39,1
19255,98,351,7,86,1
19256,98,352,4,54,1
19257,98,353,1,17,1
19258,98,354,2,20,1
19259,98,355,6,82,1
19260,98,356,2,24,1
19261,98,357,5,67,1
19262,98,357,6,79,2
19263,98,358,1,14,1
19264,98,359,1,5,1
19265,98,360,1,11,1
19266,98,361,4,64,1
19267,98,362,6,79,1
19268,98,363,1,12,1
19269,98,364,8,93,1
19270,98,365,2,29,1
19271,98,366,5,73,1
19272,98,367,3,45,1
19273,98,368,1,10,1
19274,98,369,6,82,1
19275,98,370,8,90,1
19276,98,371,7,83,1
19277,98,372,7,84,1
19278,98,373,4,61,1
19279,98,374,8,93,1
19280,98,375,2,33,1
19281,98,376,2,24,1
19282,98,377,3,49,1
19283,98,378,4,58,1
19284,98,379,4,64,1
19285,98,380,4,59,1
19286,98,381,3,46,1
19287,98,382,2,26,1
19288,98,383,9,95,1
19289,98,384,2,21,1
19290,98,385,1,18,1
19291,98,386,1,14,1
19292,98,387,4,51,1
19293,98,388,6,79,1
19294,98,388,3,35,2
19295,98,389,3,49,1
19296,98,390,1,10,1
19297,98,390,4,63,2
19298,98,391,4,55,1
19299,98,392,1,14,1
19300,98,393,8,89,1
19301,98,394,6,81,1
19302,98,395,6,79,1
19303,98,396,2,21,1
19304,98,397,4,51,1
19305,98,398,6,82,1
19306,98,399,3,42,1
19307,98,400,2,31,1
19308,99,351,1,12,1
19309,99,352,5,67,1
19310,99,353,3,45,1
19311,99,354,4,59,1
19312,99,355,5,68,1
19313,99,356,6,77,1
19314,99,357,2,23,1
19315,99,358,5,72,1
19316,99,358,7,84,2
19317,99,359,1,5,1
19318,99,360,7,87,1
19319,99,361,6,75,1
19320,99,362,1,18,1
19321,99,363,3,41,1
19322,99,364,3,47,1
19323,99,365,2,32,1
19324,99,366,2,32,1
19325,99,367,1,8,1
19326,99,368,7,84,1
19327,99,369,10,99,1
19328,99,369,1,19,2
19329,99,370,1,3,1
19330,99,371,3,38,1
19331,99,371,7,88,2
19332,99,372,2,23,1
19333,99,373,1,8,1
19334,99,374,2,29,1
19335,99,375,3,44,1
19336,99,376,1,13,1
19337,99,377,6,79,1
19338,99,378,1,6,1
19339,99,379,6,82,1
19340,99,380,4,64,1
19341,99,381,1,3,1
19342,99,382,4,59,1
19343,99,383,4,50,1
19344,99,384,9,94,1
19345,99,385,1,13,1
19346,99,386,4,51,1
19347,99,387,2,34,1
19348,99,388,3,39,1
19349,99,389,1,18,1
19350,99,390,3,40,1
19351,99,391,5,74,1
19352,99,392,2,29,1
19353,99,393,1,5,1
19354,99,394,9,96,1
19355,99,395,2,22,1
19356,99,396,3,36,1
19357,99,397,6,80,1
19358,99,398,4,60,1
19359,99,398,6,78,2
19360,99,399,1,18,1
19361,99,399,1,13,2
19362,99,400,1,6,1
19363,100,351,8,92,1
19364,100,352,4,52,1
19365,100,353,2,30,1
19366,100,354,2,34,1
19367,100,355,4,64,1
19368,100,356,5,73,1
19369,100,357,4,55,1
19370,100,358,2,23,1
19371,100,359,8,89,1
19372,100,360,10,98,1
19373,100,361,4,56,1
19374,100,362,5,65,1
19375,100,363,1,16,1
19376,100,364,6,80,1
19377,100,365,1,6,1
19378,100,366,4,54,1
19379,100,367,8,90,1
19380,100,368,3,46,1
19381,100,369,4,58,1
19382,100,370,6,81,1
19383,100,371,3,48,1
19384,100,372,7,85,1
19385,100,373,6,78,1
19386,100,374,9,95,1
19387,100,375,3,48,1
19388,100,375,1,7,2
19389,100,376,3,45,1
19390,100,377,1,15,1
19391,100,378,2,20,1
19392,100,379,2,26,1
19393,100,380,1,3,1
19394,100,381,8,91,1
19395,100,382,3,39,1
19396,100,383,4,51,1
19397,100,384,9,95,1
19398,100,385,3,41,1
19399,100,386,3,45,1
19400,100,387,2,21,1
19401,100,388,4,63,1
19402,100,389,3,40,1
19403,100,390,1,3,1
19404,100,391,4,63,1
19405,100,392,5,71,1
19406,100,393,1,17,1
19407,100,394,6,80,1
19408,100,395,3,42,1
19409,100,396,9,95,1
19410,100,397,4,58,1
19411,100,398,1,2,1
19412,100,399,6,80,1
19413,100,400,4,56,1
19414,101,351,8,92,1
19415,101,352,8,93,1
19416,101,353,1,16,1
19417,101,354,8,92,1
19418,101,355,2,33,1
19419,101,356,1,11,1
19420,101,357,2,20,1
19421,101,358,1,2,1
19422,101,359,1,16,1
19423,101,359,4,51,2
19424,101,360,5,69,1
19425,101,361,8,91,1
19426,101,362,3,49,1
19427,101,363,2,31,1
19428,101,364,4,57,1
19429,101,365,2,30,1
19430,101,366,3,37,1
19431,101,367,4,50,1
19432,101,368,8,90,1
19433,101,369,9,94,1
19434,101,370,1,4,1
19435,101,371,8,90,1
19436,101,372,5,71,1
19437,101,373,10,98,1
19438,101,374,1,17,1
19439,101,375,2,34,1
19440,101,376,7,84,1
19441,101,377,9,94,1
19442,101,378,4,57,1
19443,101,379,1,5,1
19444,101,380,2,28,1
19445,101,381,7,83,1
19446,101,382,4,55,1
19447,101,383,7,85,1
19448,101,384,2,28,1
19449,101,385,5,72,1
19450,101,385,1,12,2
19451,101,386,1,16,1
19452,101,387,1,10,1
19453,101,388,1,17,1
19454,101,388,1,7,2
19455,101,389,7,83,1
19456,101,390,7,86,1
19457,101,391,2,28,1
19458,101,392,5,66,1
19459,101,393,8,93,1
19460,101,394,1,19,1
19461,101,395,6,82,1
19462,101,396,6,77,1
19463,101,397,8,92,1
19464,101,398,6,78,1
19465,101,399,8,91,1
19466,101,400,7,87,1
19467,102,351,8,91,1
19468,102,352,1,17,1
19469,102,353,1,5,1
19470,102,354,1,15,1
19471,102,355,4,51,1
19472,102,356,1,5,1
19473,102,356,5,65,2
19474,102,357,2,32,1
19475,102,358,7,84,1
19476,102,359,7,85,1
19477,102,360,1,16,1
19478,102,361,4,64,1
19479,102,362,7,83,1
19480,102,362,7,84,2
19481,102,363,7,84,1
19482,102,364,5,67,1
19483,102,365,3,37,1
19484,102,366,4,53,1
19485,102,367,8,92,1
19486,102,368,6,81,1
19487,102,369,6,81,1
19488,102,370,4,62,1
19489,102,371,7,88,1
19490,102,372,6,80,1
19491,102,373,5,71,1
19492,102,374,3,43,1
19493,102,375,8,89,1
19494,102,376,6,80,1
19495,102,377,1,4,1
19496,102,378,5,66,1
19497,102,379,2,25,1
19498,102,380,1,1,1
19499,102,381,1,6,1
19500,102,382,4,52,1
19501,102,383,4,62,1
19502,102,384,1,16,1
19503,102,385,8,93,1
19504,102,386,2,23,1
19505,102,387,3,38,1
19506,102,388,9,94,1
19507,102,389,1,11,1
19508,102,390,5,72,1
19509,102,391,9,94,1
19510,102,392,3,45,1
19511,102,393,2,26,1
19512,102,394,1,18,1
19513,102,395,4,52,1
19514,102,396,1,13,1
19515,102,397,8,93,1
19516,102,398,2,32,1
19517,102,399,2,29,1
19518,102,400,1,15,1
19519,103,351,4,62,1
19520,103,352,9,94,1
19521,103,353,6,80,1
19522,103,354,4,61,1
19523,103,355,3,47,1
19524,103,356,1,13,1
19525,103,357,1,11,1
19526,103,358,3,45,1
19527,103,359,1,10,1
19528,103,360,2,24,1
19529,103,361,3,35,1
19530,103,362,10,99,1
19531,103,362,5,69,2
19532,103,363,3,38,1
19533,103,364,5,72,1
19534,103,365,7,85,1
19535,103,366,4,64,1
19536,103,367,6,79,1
19537,103,368,4,59,1
19538,103,369,2,24,1
19539,103,370,9,94,1
19540,103,371,1,5,1
19541,103,372,1,16,1
19542,103,373,1,16,1
19543,103,374,2,33,1
19544,103,375,9,94,1
19545,103,376,9,94,1
19546,103,377,8,91,1
19547,103,378,3,38,1
19548,103,379,6,75,1
19549,103,380,5,67,1
19550,103,381,6,78,1
19551,103,382,4,56,1
19552,103,383,2,22,1
19553,103,384,2,31,1
19554,103,385,1,9,1
19555,103,386,3,43,1
19556,103,387,2,33,1
19557,103,388,2,23,1
19558,103,388,1,10,2
19559,103,389,6,79,1
19560,103,390,10,99,1
19561,103,391,3,37,1
19562,103,391,6,75,2
19563,103,392,3,43,1
19564,103,393,5,72,1
19565,103,394,5,74,1
19566,103,395,4,62,1
19567,103,396,3,36,1
19568,103,397,7,84,1
19569,103,398,6,77,1
19570,103,399,1,11,1
19571,103,400,1,8,1
19572,104,351,1,4,1
19573,104,352,4,53,1
19574,104,353,6,81,1
19575,104,354,7,85,1
19576,104,355,4,64,1
19577,104,356,3,43,1
19578,104,357,3,47,1
19579,104,358,10,99,1
19580,104,359,5,72,1
19581,104,359,6,80,2
19582,104,360,5,69,1
19583,104,361,6,77,1
19584,104,362,5,72,1
19585,104,363,4,50,1
19586,104,364,9,95,1
19587,104,365,2,21,1
19588,104,366,2,22,1
19589,104,367,4,57,1
19590,104,368,6,79,1
19591,104,369,2,24,1
19592,104,370,8,92,1
19593,104,371,2,32,1
19594,104,372,2,29,1
19595,104,373,1,12,1
19596,104,374,7,85,1
19597,104,375,1,3,1
19598,104,376,3,40,1
19599,104,377,2,31,1
19600,104,378,8,93,1
19601,104,379,4,56,1
19602,104,380,1,8,1
19603,104,381,2,34,1
19604,104,382,2,30,1
19605,104,383,1,3,1
19606,104,384,4,58,1
19607,104,384,6,79,2
19608,104,385,1,1,1
19609,104,386,1,18,1
19610,104,387,6,80,1
19611,104,387,3,39,2
19612,104,388,9,97,1
19613,104,389,4,54,1
19614,104,390,4,51,1
19615,104,391,3,45,1
19616,104,392,1,3,1
19617,104,393,2,33,1
19618,104,394,1,3,1
19619,104,395,6,78,1
19620,104,396,1,8,1
19621,104,397,2,28,1
19622,104,398,10,99,1
19623,104,399,10,98,1
19624,104,400,4,57,1
19625,105,351,1,8,1
19626,105,352,9,96,1
19627,105,353,6,79,1
19628,105,354,3,48,1
19629,105,355,3,36,1
19630,105,356,2,31,1
19631,105,357,5,65,1
19632,105,358,5,65,1
19633,105,359,9,96,1
19634,105,360,4,60,1
19635,105,361,5,73,1
19636,105,362,4,59,1
19637,105,363,7,88,1
19638,105,363,9,95,2
19639,105,364,9,97,1
19640,105,365,10,98,1
19641,105,366,4,51,1
19642,105,367,7,87,1
19643,105,368,2,28,1
19644,105,369,2,33,1
19645,105,370,1,16,1
19646,105,371,3,49,1
19647,105,372,1,17,1
19648,105,373,3,37,1
19649,105,374,6,77,1
19650,105,375,1,16,1
19651,105,376,9,95,1
19652,105,377,1,7,1
19653,105,378,1,7,1
19654,105,379,1,5,1
19655,105,380,2,22,1
19656,105,381,2,28,1
19657,105,382,6,80,1
19658,105,383,1,14,1
19659,105,384,3,43,1
19660,105,385,7,85,1
19661,105,386,1,9,1
19662,105,387,1,8,1
19663,105,388,3,40,1
19664,105,389,7,83,1
19665,105,390,3,36,1
19666,105,390,6,78,2
19667,105,391,2,25,1
19668,105,392,8,93,1
19669,105,393,3,49,1
19670,105,394,4,54,1
19671,105,395,5,69,1
19672,105,396,4,61,1
19673,105,397,6,77,1
19674,105,398,4,55,1
19675,105,399,2,30,1
19676,105,400,1,14,1
19677,106,351,6,77,1
19678,106,352,1,2,1
19679,106,353,2,33,1
19680,106,354,4,59,1
19681,106,355,7,84,1
19682,106,356,1,15,1
19683,106,357,1,19,1
19684,106,358,2,29,1
19685,106,359,1,17,1
19686,106,360,8,89,1
19687,106,361,2,31,1
19688,106,362,1,10,1
19689,106,363,4,59,1
19690,106,364,8,90,1
19691,106,365,2,25,1
19692,106,366,7,88,1
19693,106,367,2,30,1
19694,106,368,8,89,1
19695,106,369,4,51,1
19696,106,370,5,74,1
19697,106,371,1,18,1
19698,106,371,4,55,2
19699,106,372,1,18,1
19700,106,373,1,10,1
19701,106,374,3,43,1
19702,106,375,2,24,1
19703,106,376,3,44,1
19704,106,377,2,24,1
19705,106,378,1,4,1
19706,106,379,1,1,1
19707,106,380,4,61,1
19708,106,381,7,83,1
19709,106,382,5,70,1
19710,106,383,4,52,1
19711,106,384,1,16,1
19712,106,384,2,34,2
19713,106,385,3,44,1
19714,106,386,4,54,1
19715,106,387,1,19,1
19716,106,388,4,59,1
19717,106,389,2,20,1
19718,106,390,9,94,1
19719,106,391,3,48,1
19720,106,392,3,41,1
19721,106,393,3,46,1
19722,106,394,6,79,1
19723,106,395,2,23,1
19724,106,396,6,75,1
19725,106,397,7,86,1
19726,106,398,3,47,1
19727,106,399,2,26,1
19728,106,400,3,41,1
19729,107,351,3,36,1
19730,107,352,6,77,1
19731,107,353,5,72,1
19732,107,354,3,38,1
19733,107,355,1,17,1
19734,107,356,2,24,1
19735,107,357,7,86,1
19736,107,358,3,43,1
19737,107,359,5,73,1
19738,107,360,3,39,1
19739,107,361,1,15,1
19740,107,362,5,68,1
19741,107,363,6,79,1
19742,107,364,5,66,1
19743,107,365,6,76,1
19744,107,366,1,5,1
19745,107,367,1,1,1
19746,107,368,3,35,1
19747,107,369,2,30,1
19748,107,370,1,6,1
19749,107,371,5,69,1
19750,107,372,1,13,1
19751,107,373,9,95,1
19752,107,374,4,52,1
19753,107,375,5,68,1
19754,107,376,4,50,1
19755,107,377,1,5,1
19756,107,378,5,71,1
19757,107,379,7,86,1
19758,107,380,9,95,1
19759,107,381,3,40,1
19760,107,382,3,35,1
19761,107,383,2,32,1
19762,107,384,8,91,1
19763,107,385,1,5,1
19764,107,386,2,26,1
19765,107,387,3,41,1
19766,107,388,1,13,1
19767,107,389,3,42,1
19768,107,390,7,84,1
19769,107,391,4,54,1
19770,107,392,4,53,1
19771,107,393,2,31,1
19772,107,394,4,63,1
19773,107,395,2,20,1
19774,107,396,2,33,1
19775,107,397,4,59,1
19776,107,398,4,59,1
19777,107,399,3,35,1
19778,107,400,1,17,1
19779,108,351,9,97,1
19780,108,352,7,88,1
19781,108,353,4,63,1
19782,108,354,3,37,1
19783,108,355,8,90,1
19784,108,356,1,6,1
19785,108,357,2,33,1
19786,108,358,2,28,1
19787,108,359,3,44,1
19788,108,360,1,3,1
19789,108,360,6,75,2
19790,108,361,3,43,1
19791,108,362,4,55,1
19792,108,363,2,28,1
19793,108,364,1,7,1
19794,108,365,3,47,1
19795,108,366,1,15,1
19796,108,367,4,61,1
19797,108,368,5,70,1
19798,108,368,8,92,2
19799,108,369,1,3,1
19800,108,370,1,4,1
19801,108,370,1,4,2
19802,108,371,2,25,1
19803,108,372,1,13,1
19804,108,373,1,10,1
19805,108,374,5,68,1
19806,108,375,2,33,1
19807,108,376,1,3,1
19808,108,377,3,35,1
19809,108,378,4,56,1
19810,108,379,4,62,1
19811,108,380,2,24,1
19812,108,381,4,59,1
19813,108,382,2,31,1
19814,108,383,4,54,1
19815,108,384,3,48,1
19816,108,385,5,69,1
19817,108,386,8,90,1
19818,108,387,4,58,1
19819,108,388,2,27,1
19820,108,389,7,87,1
19821,108,389,6,75,2
19822,108,390,2,20,1
19823,108,391,8,91,1
19824,108,392,3,40,1
19825,108,393,2,22,1
19826,108,394,1,5,1
19827,108,395,5,67,1
19828,108,395,4,62,2
19829,108,396,6,76,1
19830,108,397,4,50,1
19831,108,397,1,14,2
19832,108,398,4,51,1
19833,108,399,9,95,1
19834,108,400,1,2,1
19835,109,351,5,74,1
19836,109,352,1,4,1
19837,109,353,2,24,1
19838,109,354,1,9,1
19839,109,355,2,21,1
19840,109,356,3,47,1
19841,109,357,1,6,1
19842,109,358,9,94,1
19843,109,359,5,70,1
19844,109,360,1,13,1
19845,109,361,6,78,1
19846,109,362,4,63,1
19847,109,363,4,60,1
19848,109,364,4,63,1
19849,109,365,2,24,1
19850,109,366,4,62,1
19851,109,366,8,93,2
19852,109,367,3,38,1
19853,109,368,4,64,1
19854,109,369,5,70,1
19855,109,370,4,53,1
19856,109,370,2,24,2
19857,109,371,4,58,1
19858,109,372,2,34,1
19859,109,373,4,59,1
19860,109,373,7,88,2
19861,109,374,4,56,1
19862,109,375,1,13,1
19863,109,376,1,6,1
19864,109,377,1,7,1
19865,109,378,3,44,1
19866,109,379,1,9,1
19867,109,380,3,45,1
19868,109,381,3,48,1
19869,109,382,3,49,1
19870,109,383,5,68,1
19871,109,383,1,15,2
19872,109,384,4,57,1
19873,109,385,4,54,1
19874,109,386,6,79,1
19875,109,387,4,55,1
19876,109,388,6,82,1
19877,109,389,4,62,1
19878,109,390,4,51,1
19879,109,391,2,30,1
19880,109,392,1,6,1
19881,109,393,5,68,1
19882,109,394,1,4,1
19883,109,395,8,92,1
19884,109,396,9,97,1
19885,109,396,6,78,2
19886,109,397,1,7,1
19887,109,398,3,45,1
19888,109,399,3,47,1
19889,109,400,5,70,1
19890,110,351,7,83,1
19891,110,352,4,50,1
19892,110,353,8,91,1
19893,110,354,1,8,1
19894,110,355,3,39,1
19895,110,356,6,82,1
19896,110,357,4,61,1
19897,110,358,2,23,1
19898,110,358,5,66,2
19899,110,359,1,2,1
19900,110,360,5,66,1
19901,110,361,3,43,1
19902,110,362,3,47,1
19903,110,363,10,99,1
19904,110,364,2,20,1
19905,110,364,4,56,2
19906,110,365,4,60,1
19907,110,365,9,96,2
19908,110,366,3,43,1
19909,110,367,2,31,1
19910,110,368,1,9,1
19911,110,369,3,45,1
19912,110,370,2,32,1
19913,110,371,1,7,1
19914,110,372,3,45,1
19915,110,373,4,51,1
19916,110,374,4,53,1
19917,110,375,1,1,1
19918,110,376,2,25,1
19919,110,377,6,82,1
19920,110,378,1,6,1
19921,110,379,2,29,1
19922,110,380,4,64,1
19923,110,381,4,51,1
19924,110,382,5,72,1
19925,110,383,3,49,1
19926,110,384,1,18,1
19927,110,385,4,62,1
19928,110,386,3,44,1
19929,110,387,2,29,1
19930,110,388,4,57,1
19931,110,389,7,88,1
19932,110,390,7,88,1
19933,110,391,5,68,1
19934,110,392,2,27,1
19935,110,393,7,86,1
19936,110,394,3,44,1
19937,110,395,10,99,1
19938,110,395,1,18,2
19939,110,396,3,42,1
19940,110,397,2,25,1
19941,110,398,4,59,1
19942,110,399,8,92,1
19943,110,400,4,55,1
19944,111,351,3,35,1
19945,111,352,5,66,1
19946,111,353,6,78,1
19947,111,354,3,48,1
19948,111,355,1,1,1
19949,111,356,2,24,1
19950,111,357,4,63,1
19951,111,357,2,21,2
19952,111,358,2,25,1
19953,111,359,4,62,1
19954,111,360,1,3,1
19955,111,361,3,45,1
19956,111,361,4,59,2
19957,111,362,1,7,1
19958,111,363,2,24,1
19959,111,364,7,86,1
19960,111,365,6,77,1
19961,111,366,1,6,1
19962,111,367,2,33,1
19963,111,368,2,25,1
19964,111,369,3,40,1
19965,111,370,7,86,1
