2,200,8,92,1
3,151,3,44,1
3,152,2,23,1
3,153,4,62,1
3,154,5,71,1
3,155,6,82,1
3,156,1,16,1
3,157,1,18,1
3,158,5,70,1
3,159,4,53,1
3,160,8,93,1
3,161,3,40,1
3,162,4,61,1
3,163,3,40,1
3,164,3,44,1
3,165,5,68,1
3,166,1,11,1
3,167,3,41,1
3,168,2,22,1
3,169,1,13,1
3,170,5,73,1
3,171,3,43,1
3,172,5,67,1
3,173,3,43,1
3,174,3,39,1
3,175,3,41,1
3,176,3,48,1
3,177,2,29,1
3,178,1,18,1
3,179,1,16,1
3,180,3,41,1
3,181,6,75,1
3,182,4,56,1
3,183,6,80,1
3,184,2,32,1
3,185,8,93,1
3,186,6,82,1
3,187,5,66,1
3,188,4,56,1
3,189,6,75,1
3,190,1,15,1
3,191,4,53,1
3,192,10,98,1
3,193,4,56,1
3,194,6,81,1
3,195,1,15,1
3,196,2,22,1
3,197,2,32,1
3,198,6,77,1
3,199,3,46,1
3,200,4,53,1
4,151,9,94,1
4,152,6,75,1
4,153,4,61,1
4,154,2,20,1
4,155,10,98,1
4,156,2,24,1
4,157,8,90,1
4,158,5,66,1
4,159,3,42,1
4,160,5,74,1
4,161,3,39,1
4,162,9,95,1
4,163,10,98,1
4,164,3,44,1
4,165,5,69,1
4,166,5,71,1
4,167,4,53,1
4,167,5,67,2
4,168,3,45,1
4,169,4,51,1
4,170,9,96,1
4,171,1,8,1
4,172,2,30,1
4,173,5,71,1
4,173,2,31,2
4,174,8,93,1
4,175,1,5,1
4,176,1,10,1
4,177,3,40,1
4,178,1,10,1
4,179,10,98,1
4,180,6,81,1
4,181,3,46,1
4,182,6,77,1
4,183,1,3,1
4,184,2,30,1
4,185,1,15,1
4,186,2,29,1
4,187,1,8,1
4,188,9,94,1
4,189,1,15,1
4,190,2,20,1
4,191,5,68,1
4,192,4,62,1
4,193,3,35,1
4,194,5,65,1
4,195,1,8,1
4,196,2,20,1
4,197,1,7,1
4,198,4,59,1
4,199,7,87,1
4,200,7,86,1
5,151,6,80,1
5,152,4,61,1
5,153,2,33,1
5,154,8,89,1
5,155,1,16,1
5,156,2,30,1
5,157,3,36,1
5,158,9,94,1
5,159,1,19,1
5,160,10,98,1
5,161,6,80,1
5,162,2,20,1
5,163,6,79,1
5,164,2,30,1
5,165,9,97,1
5,166,7,85,1
5,167,2,21,1
5,167,3,43,2
5,168,7,85,1
5,169,1,1,1
5,170,10,99,1
5,171,7,85,1
5,172,4,54,1
5,173,2,28,1
5,174,3,42,1
5,175,1,15,1
5,176,3,45,1
5,177,4,52,1
5,178,7,84,1
5,179,2,27,1
5,180,7,87,1
5,181,5,74,1
5,182,2,24,1
5,183,5,74,1
5,184,1,19,1
5,185,5,65,1
5,186,1,14,1
5,187,5,67,1
5,188,1,7,1
5,189,4,56,1
5,190,2,31,1
5,191,1,8,1
5,192,10,98,1
5,193,1,18,1
5,194,4,56,1
5,195,7,83,1
5,196,2,34,1
5,197,1,17,1
5,198,1,17,1
5,199,3,35,1
5,200,8,92,1
6,151,5,70,1
6,152,10,99,1
6,153,6,76,1
6,154,3,41,1
6,155,6,81,1
6,156,3,38,1
6,157,3,48,1
6,158,8,90,1
6,159,3,47,1
6,160,1,14,1
6,161,8,92,1
6,162,9,95,1
6,163,1,2,1
6,164,3,42,1
6,165,5,65,1
6,166,5,71,1
6,167,5,74,1
6,168,2,21,1
6,169,3,36,1
6,170,3,40,1
6,171,4,57,1
6,172,7,87,1
6,173,3,48,1
6,174,2,23,1
6,175,1,13,1
6,176,5,73,1
6,176,1,10,2
6,177,7,87,1
6,178,3,43,1
6,179,9,95,1
6,180,2,28,1
6,181,4,51,1
6,182,1,5,1
6,183,3,49,1
6,184,6,78,1
6,185,1,15,1
6,186,3,38,1
6,187,3,49,1
6,188,1,15,1
6,189,6,77,1
6,190,5,74,1
6,191,2,33,1
6,192,4,57,1
6,193,5,65,1
6,194,6,80,1
6,195,5,74,1
6,196,5,72,1
6,197,1,18,1
6,198,4,57,1
6,199,8,90,1
6,200,2,29,1
7,151,2,28,1
7,152,6,76,1
7,153,8,89,1
7,154,3,47,1
7,155,2,34,1
7,156,6,76,1
7,157,2,24,1
7,158,4,58,1
7,159,4,61,1
7,160,3,48,1
7,161,1,7,1
7,162,1,3,1
7,163,2,30,1
7,164,6,82,1
7,165,4,58,1
7,166,1,5,1
7,166,2,28,2
7,167,5,67,1
7,168,1,1,1
7,169,5,70,1
7,170,6,78,1
7,171,2,23,1
7,172,4,64,1
7,173,3,47,1
7,174,2,34,1
7,175,7,85,1
7,176,2,31,1
7,177,2,29,1
7,178,4,60,1
7,179,1,12,1
7,180,7,84,1
7,180,2,24,2
7,181,3,46,1
7,182,3,43,1
7,183,3,41,1
7,184,5,67,1
7,185,1,9,1
7,186,6,75,1
7,187,10,99,1
7,188,5,71,1
7,189,3,44,1
7,190,1,14,1
7,191,6,75,1
7,192,1,1,1
7,193,4,61,1
7,194,4,56,1
7,195,1,7,1
7,195,2,29,2
7,196,1,10,1
7,197,2,31,1
7,198,3,35,1
7,199,2,29,1
7,200,6,79,1
8,151,1,14,1
8,152,8,93,1
8,153,2,34,1
8,154,4,64,1
8,155,5,68,1
8,156,4,53,1
8,157,10,99,1
8,158,1,11,1
8,159,6,76,1
8,160,2,21,1
8,161,2,26,1
8,162,4,55,1
8,163,1,8,1
8,164,4,53,1
8,165,2,28,1
8,166,2,20,1
8,167,2,20,1
8,168,5,71,1
8,169,3,47,1
8,170,4,55,1
8,171,1,3,1
8,172,4,57,1
8,173,1,18,1
8,174,7,85,1
8,174,9,94,2
8,175,3,41,1
8,176,7,87,1
8,177,6,75,1
8,178,6,75,1
8,179,4,52,1
8,180,1,6,1
8,181,2,28,1
8,182,8,93,1
8,183,1,10,1
8,184,5,65,1
8,185,3,43,1
8,186,5,68,1
8,187,7,87,1
8,188,10,99,1
8,189,2,34,1
8,190,4,61,1
8,191,1,10,1
8,192,7,83,1
8,192,6,81,2
8,193,2,28,1
8,194,1,13,1
8,195,5,69,1
8,196,5,68,1
8,197,5,74,1
8,198,8,89,1
8,199,2,30,1
8,200,4,60,1
9,151,5,68,1
9,152,2,32,1
9,152,3,41,2
9,153,9,95,1
9,154,1,9,1
9,155,5,72,1
9,156,4,56,1
9,157,4,50,1
9,158,1,14,1
9,159,5,69,1
9,159,1,12,2
9,160,2,22,1
9,161,5,72,1
9,162,4,58,1
9,163,1,12,1
9,164,2,24,1
9,165,7,83,1
9,166,5,65,1
9,167,3,40,1
9,168,4,63,1
9,169,2,34,1
9,170,2,20,1
9,171,2,22,1
9,172,1,18,1
9,173,5,71,1
9,174,5,69,1
9,175,7,87,1
9,176,6,76,1
9,177,4,50,1
9,178,8,91,1
9,179,2,28,1
9,179,2,31,2
9,180,2,22,1
9,180,2,34,2
9,181,3,39,1
9,182,10,98,1
9,183,4,54,1
9,184,3,37,1
9,185,1,15,1
9,186,3,41,1
9,187,1,9,1
9,188,8,91,1
9,189,4,57,1
9,190,10,98,1
9,191,2,25,1
9,192,2,22,1
9,193,2,23,1
9,194,4,55,1
9,195,6,81,1
9,196,3,44,1
9,197,8,92,1
9,198,2,30,1
9,198,4,53,2
9,199,9,95,1
9,199,6,77,2
9,200,2,21,1
10,151,8,92,1
10,152,1,1,1
10,153,3,41,1
10,154,7,84,1
10,155,4,52,1
10,156,2,26,1
10,157,3,49,1
10,158,2,29,1
10,159,1,7,1
10,160,7,88,1
10,161,3,37,1
10,162,7,85,1
10,163,4,58,1
10,164,1,16,1
10,165,3,49,1
10,166,4,51,1
10,167,7,88,1
10,168,5,73,1
10,169,1,6,1
10,170,8,92,1
10,171,9,96,1
10,172,7,86,1
10,173,2,22,1
10,174,6,80,1
10,175,6,80,1
10,176,1,4,1
10,177,2,26,1
10,178,4,63,1
10,179,2,20,1
10,180,3,47,1
10,181,2,27,1
10,182,4,63,1
10,183,4,58,1
10,184,4,59,1
10,185,4,58,1
10,186,2,22,1
10,187,4,54,1
10,188,5,65,1
10,189,1,7,1
10,190,3,40,1
10,191,1,2,1
10,192,7,87,1
10,193,4,59,1
10,194,7,86,1
10,195,7,83,1
10,196,5,71,1
10,197,6,80,1
10,198,8,89,1
10,199,8,90,1
10,200,7,85,1
11,151,6,82,1
11,152,4,50,1
11,153,2,31,1
11,154,5,66,1
11,155,6,78,1
11,156,3,48,1
11,157,3,44,1
11,158,4,53,1
11,159,4,64,1
11,160,7,85,1
11,161,4,55,1
11,162,2,22,1
11,163,2,27,1
11,164,9,95,1
11,165,1,11,1
11,166,5,67,1
11,167,3,39,1
11,168,4,58,1
11,169,2,26,1
11,170,3,47,1
11,171,2,30,1
11,172,4,63,1
11,173,4,63,1
11,174,5,70,1
11,175,2,27,1
11,176,2,21,1
11,177,2,21,1
11,178,7,83,1
11,178,1,18,2
11,179,5,66,1
11,180,2,29,1
11,181,5,69,1
11,182,4,55,1
11,183,5,66,1
11,184,9,96,1
11,185,4,64,1
11,186,5,67,1
11,187,1,1,1
11,187,2,27,2
11,188,6,79,1
11,189,3,47,1
11,190,1,19,1
11,191,10,98,1
11,192,1,3,1
11,193,7,88,1
11,194,4,57,1
11,195,3,46,1
11,196,1,19,1
11,197,6,78,1
11,198,5,70,1
11,198,2,28,2
11,199,5,70,1
11,200,3,35,1
12,151,1,14,1
12,152,4,63,1
12,153,2,20,1
12,154,1,3,1
12,155,1,13,1
12,156,3,46,1
12,157,2,34,1
12,158,1,12,1
12,159,4,57,1
12,160,5,66,1
12,161,1,18,1
12,162,7,84,1
12,163,6,80,1
12,164,5,66,1
12,165,5,66,1
12,166,1,1,1
12,167,10,99,1
12,168,1,18,1
12,169,3,41,1
12,170,5,70,1
12,171,8,91,1
12,171,2,23,2
12,172,2,28,1
12,173,7,85,1
12,174,3,35,1
12,175,9,94,1
12,176,3,43,1
12,177,6,81,1
12,178,3,37,1
12,179,2,23,1
12,180,4,57,1
12,181,3,43,1
12,182,2,33,1
12,183,4,51,1
12,184,2,31,1
12,185,2,29,1
12,186,3,46,1
12,187,4,64,1
12,188,1,6,1
12,189,4,57,1
12,190,1,1,1
12,191,5,73,1
12,192,3,49,1
12,193,6,77,1
12,194,2,26,1
12,195,4,51,1
12,196,5,72,1
12,197,2,30,1
12,198,2,20,1
12,199,10,99,1
12,200,3,41,1
13,151,3,35,1
13,152,4,61,1
13,153,6,77,1
13,154,2,28,1
13,155,8,91,1
13,156,3,39,1
13,157,2,21,1
13,158,1,16,1
13,159,1,10,1
13,160,4,54,1
13,161,7,84,1
13,162,2,32,1
13,163,1,13,1
13,164,2,34,1
13,165,1,18,1
13,166,1,11,1
13,167,3,44,1
13,168,1,9,1
13,169,2,20,1
13,170,2,29,1
13,171,6,77,1
13,172,8,92,1
13,173,4,57,1
13,174,2,34,1
13,175,3,42,1
13,176,2,25,1
13,177,6,77,1
13,178,6,76,1
13,178,1,19,2
13,179,6,76,1
13,180,3,37,1
13,180,4,60,2
13,181,1,13,1
13,182,1,10,1
13,183,3,39,1
13,184,4,60,1
13,185,1,19,1
13,186,7,83,1
13,187,5,73,1
13,188,3,42,1
13,188,2,34,2
13,189,1,3,1
13,190,2,33,1
13,191,5,73,1
13,192,5,71,1
13,193,3,42,1
13,194,8,92,1
13,194,6,82,2
13,195,1,3,1
13,196,2,29,1
13,197,1,10,1
13,198,3,41,1
13,199,7,87,1
13,200,2,32,1
14,151,4,63,1
14,152,4,58,1
14,153,4,60,1
14,154,1,8,1
14,155,4,63,1
14,156,3,40,1
14,157,2,22,1
14,158,1,8,1
14,159,7,87,1
14,160,1,1,1
14,161,1,5,1
14,162,9,96,1
14,163,7,88,1
14,164,5,65,1
14,165,1,17,1
14,166,1,5,1
14,167,1,10,1
14,168,9,97,1
14,169,4,50,1
14,170,4,56,1
14,171,5,68,1
14,172,5,69,1
14,173,3,40,1
14,174,2,25,1
14,174,1,2,2
14,175,3,43,1
14,176,1,13,1
14,177,4,57,1
14,178,2,32,1
14,179,2,34,1
14,180,1,10,1
14,181,5,69,1
14,182,1,1,1
14,183,4,58,1
14,184,4,54,1
14,184,4,62,2
14,185,4,51,1
14,186,9,97,1
14,187,6,78,1
14,188,1,16,1
14,189,4,61,1
14,190,4,53,1
14,191,4,52,1
14,192,3,48,1
14,193,4,61,1
14,194,1,19,1
14,195,5,72,1
14,196,1,11,1
14,197,1,6,1
14,198,1,4,1
14,199,6,75,1
14,200,2,22,1
15,151,4,59,1
15,152,6,76,1
15,153,8,92,1
15,154,4,56,1
15,155,3,48,1
15,156,4,52,1
15,157,4,53,1
15,158,10,99,1
15,159,1,2,1
15,160,1,2,1
15,161,6,78,1
15,162,2,31,1
15,163,1,14,1
15,164,2,28,1
15,165,10,98,1
15,166,1,9,1
15,167,4,60,1
15,168,7,88,1
15,169,2,21,1
15,170,2,21,1
15,171,1,15,1
15,172,8,89,1
15,173,1,12,1
15,174,3,45,1
15,174,1,8,2
15,175,2,31,1
15,176,2,31,1
15,177,3,41,1
15,178,8,92,1
15,178,1,3,2
15,179,4,62,1
15,180,10,99,1
15,181,5,68,1
15,182,6,77,1
15,183,4,55,1
15,183,6,79,2
15,184,3,39,1
15,185,2,20,1
15,186,2,33,1
15,187,2,32,1
15,187,1,8,2
15,188,2,29,1
15,189,2,24,1
15,190,6,77,1
15,191,4,58,1
15,192,1,4,1
15,193,5,65,1
15,194,5,72,1
15,195,9,97,1
15,196,3,48,1
15,196,6,82,2
15,197,4,54,1
15,198,4,63,1
15,199,7,84,1
15,200,2,20,1
16,151,6,76,1
16,152,3,44,1
16,153,1,19,1
16,154,5,71,1
16,155,3,45,1
16,156,10,98,1
16,157,6,76,1
16,158,7,86,1
16,159,8,92,1
16,160,5,65,1
16,161,2,30,1
16,161,3,49,2
16,162,7,85,1
16,163,3,47,1
16,164,4,54,1
16,165,2,24,1
16,166,9,94,1
16,167,2,31,1
16,167,5,72,2
16,168,4,61,1
16,169,2,31,1
16,170,1,17,1
16,171,8,89,1
16,172,9,96,1
16,173,2,26,1
16,174,7,83,1
16,175,3,43,1
16,176,4,60,1
16,177,4,61,1
16,178,3,37,1
16,179,2,28,1
16,180,1,5,1
16,181,3,40,1
16,181,2,28,2
16,182,4,62,1
16,183,5,68,1
16,184,1,5,1
16,185,1,3,1
16,186,1,11,1
16,187,3,37,1
16,188,4,64,1
16,189,2,25,1
16,190,3,44,1
16,191,3,40,1
16,192,3,39,1
16,193,2,23,1
16,194,5,65,1
16,195,2,23,1
16,196,9,97,1
16,197,3,39,1
16,198,10,99,1
16,199,6,75,1
16,200,2,31,1
17,151,4,63,1
17,152,5,74,1
17,153,3,42,1
17,154,1,7,1
17,155,3,49,1
17,156,1,8,1
17,157,6,77,1
17,158,3,42,1
17,159,2,26,1
17,160,1,2,1
17,161,7,84,1
17,162,5,70,1
17,163,2,31,1
17,164,7,88,1
17,165,3,35,1
17,166,9,95,1
17,167,1,10,1
17,168,10,99,1
17,168,2,31,2
17,169,4,58,1
17,170,4,54,1
17,171,2,34,1
17,172,10,98,1
17,173,9,96,1
17,174,8,93,1
17,175,3,44,1
17,176,1,5,1
17,177,4,61,1
17,178,5,70,1
17,179,4,51,1
17,180,1,14,1
17,180,4,60,2
17,181,1,9,1
17,182,4,52,1
17,183,2,26,1
17,184,4,62,1
17,185,3,40,1
17,186,2,27,1
17,187,5,72,1
17,188,10,99,1
17,189,4,64,1
17,190,4,54,1
17,191,4,64,1
17,192,3,49,1
17,193,3,40,1
17,194,4,53,1
17,195,4,57,1
17,196,2,28,1
17,197,4,52,1
17,198,4,57,1
17,199,1,8,1
17,200,4,61,1
18,151,8,89,1
18,152,6,79,1
18,153,6,80,1
18,154,3,37,1
18,155,4,50,1
18,156,5,71,1
18,157,2,34,1
18,158,3,35,1
18,159,1,19,1
18,160,6,82,1
18,161,6,75,1
18,162,5,65,1
18,163,3,45,1
18,164,5,68,1
18,164,3,45,2
18,165,9,96,1
18,166,7,88,1
18,167,8,93,1
18,168,7,83,1
18,169,1,17,1
18,170,1,2,1
18,171,6,77,1
18,172,2,27,1
18,173,4,58,1
18,174,2,26,1
18,175,3,37,1
18,176,5,69,1
18,177,2,26,1
18,178,5,65,1
18,179,2,26,1
18,180,4,59,1
18,181,6,76,1
18,182,3,48,1
18,183,3,43,1
18,184,5,70,1
18,185,4,52,1
18,186,2,34,1
18,187,5,72,1
18,188,1,8,1
18,189,4,53,1
18,190,2,24,1
18,191,1,8,1
18,192,1,7,1
18,193,8,89,1
18,193,6,80,2
18,194,3,47,1
18,195,1,4,1
18,196,2,26,1
18,197,1,18,1
18,198,8,91,1
18,198,1,10,2
18,199,2,29,1
18,200,4,50,1
19,151,1,16,1
19,152,5,70,1
19,153,4,53,1
19,154,4,61,1
19,155,2,26,1
19,156,4,63,1
19,157,5,72,1
19,158,7,83,1
19,159,2,32,1
19,160,5,71,1
19,161,1,2,1
19,162,4,56,1
19,163,6,75,1
19,164,3,38,1
19,165,4,54,1
19,166,8,89,1
19,167,1,10,1
19,168,1,8,1
19,169,2,30,1
19,170,8,92,1
19,170,2,33,2
19,171,1,1,1
19,172,9,97,1
19,172,9,94,2
19,173,7,88,1
19,174,2,32,1
19,175,4,59,1
19,176,6,80,1
19,177,1,8,1
19,178,7,86,1
19,179,4,59,1
19,180,2,26,1
19,181,2,23,1
19,182,4,60,1
19,183,6,79,1
19,184,7,88,1
19,185,5,65,1
19,186,2,27,1
19,187,2,30,1
19,188,5,65,1
19,189,3,38,1
19,189,7,84,2
19,190,3,35,1
19,191,2,30,1
19,192,2,22,1
19,193,4,57,1
19,194,7,86,1
19,195,3,36,1
19,196,4,52,1
19,197,4,62,1
19,198,5,74,1
19,198,5,65,2
19,199,6,79,1
19,200,1,5,1
20,151,6,75,1
20,152,7,88,1
20,153,5,72,1
20,154,2,28,1
20,155,3,41,1
20,156,4,56,1
20,156,8,89,2
20,157,7,84,1
20,158,9,95,1
20,159,3,49,1
20,160,5,71,1
20,161,4,55,1
20,161,1,1,2
20,162,5,72,1
20,163,2,26,1
20,164,1,13,1
20,165,4,52,1
20,166,4,58,1
20,167,4,55,1
20,168,1,3,1
20,169,4,59,1
20,170,1,18,1
20,171,6,82,1
20,172,4,62,1
20,173,3,46,1
20,174,3,42,1
20,175,1,12,1
20,176,3,49,1
20,177,4,57,1
20,178,4,55,1
20,179,1,7,1
20,180,4,59,1
20,180,7,84,2
20,181,1,7,1
20,182,7,88,1
20,183,3,35,1
20,184,5,72,1
20,185,4,63,1
20,186,8,93,1
20,187,6,79,1
20,188,9,97,1
20,189,2,31,1
20,190,9,96,1
20,191,3,39,1
20,192,2,32,1
20,193,5,66,1
20,194,3,43,1
20,195,8,91,1
20,195,4,55,2
20,196,2,25,1
20,197,3,40,1
20,198,5,71,1
20,199,5,74,1
20,200,4,60,1
21,151,6,77,1
21,152,1,1,1
21,153,4,62,1
21,154,5,69,1
21,154,1,15,2
21,155,1,9,1
21,156,1,12,1
21,157,3,35,1
21,158,3,45,1
21,159,10,98,1
21,160,2,25,1
21,161,2,20,1
21,162,8,92,1
21,162,9,94,2
21,163,7,87,1
21,164,2,22,1
21,165,8,91,1
21,166,4,64,1
21,167,6,82,1
21,168,2,22,1
21,169,2,21,1
21,170,5,66,1
21,171,6,77,1
21,172,1,11,1
21,173,4,50,1
21,174,1,1,1
21,175,1,4,1
21,176,2,28,1
21,177,3,39,1
21,178,2,29,1
21,179,1,11,1
21,180,5,71,1
21,181,9,97,1
21,182,6,78,1
21,183,4,54,1
21,184,8,92,1
21,185,2,21,1
21,186,1,7,1
21,186,7,84,2
21,187,8,92,1
21,188,3,36,1
21,189,3,42,1
21,190,5,65,1
21,190,4,64,2
21,191,6,77,1
21,192,4,58,1
21,193,8,91,1
21,194,3,47,1
21,195,1,8,1
21,196,4,62,1
21,197,5,71,1
21,198,4,57,1
21,199,4,57,1
21,200,3,43,1
22,151,4,57,1
22,152,1,16,1
22,153,4,50,1
22,154,1,17,1
22,155,2,22,1
22,156,2,29,1
22,157,1,4,1
22,158,1,16,1
22,159,2,23,1
22,160,1,13,1
22,161,8,92,1
22,162,4,51,1
22,162,2,21,2
22,163,10,99,1
22,164,7,88,1
22,165,1,19,1
22,166,3,41,1
22,167,1,19,1
22,168,5,72,1
22,169,9,95,1
22,170,2,30,1
22,171,2,22,1
22,172,5,70,1
22,173,4,50,1
22,174,5,67,1
22,175,7,87,1
22,176,4,56,1
22,177,2,25,1
22,177,3,48,2
22,178,9,96,1
22,179,7,88,1
22,180,6,75,1
22,181,1,12,1
22,182,3,37,1
22,183,1,16,1
22,184,3,35,1
22,185,3,46,1
22,186,1,15,1
22,186,6,77,2
22,187,2,34,1
22,188,4,56,1
22,189,9,95,1
22,190,3,38,1
22,191,5,70,1
22,192,4,62,1
22,193,5,65,1
22,193,8,92,2
22,194,2,26,1
22,195,1,5,1
22,196,1,10,1
22,197,5,70,1
22,198,2,26,1
22,199,6,79,1
22,200,3,38,1
23,151,3,36,1
23,152,1,11,1
23,153,3,41,1
23,154,4,63,1
23,155,1,8,1
23,156,1,5,1
23,157,1,2,1
23,158,3,47,1
23,159,9,97,1
23,160,7,85,1
23,161,7,83,1
23,162,1,5,1
23,163,7,83,1
23,164,1,5,1
23,165,4,50,1
23,166,8,89,1
23,167,7,85,1
23,168,5,67,1
23,168,6,76,2
23,169,1,4,1
23,170,1,11,1
23,171,1,1,1
23,172,2,22,1
23,173,1,7,1
23,174,7,87,1
23,175,4,63,1
23,176,4,57,1
23,177,2,27,1
23,178,1,5,1
23,179,5,72,1
23,180,4,59,1
23,181,10,98,1
23,182,2,29,1
23,183,6,77,1
23,184,8,93,1
23,185,3,40,1
23,186,3,40,1
23,187,1,7,1
23,188,8,91,1
23,189,3,37,1
23,190,2,23,1
23,191,2,24,1
23,192,10,98,1
23,193,2,32,1
23,194,6,81,1
23,195,1,19,1
23,196,1,14,1
23,197,5,66,1
23,198,8,92,1
23,199,5,67,1
23,199,1,4,2
23,200,5,72,1
24,151,1,10,1
24,152,5,71,1
24,153,6,76,1
24,154,4,56,1
24,155,1,11,1
24,156,1,14,1
24,157,6,76,1
24,158,8,90,1
24,159,1,15,1
24,160,2,32,1
24,161,3,37,1
24,162,3,39,1
24,163,8,90,1
24,164,7,86,1
24,165,5,68,1
24,166,10,99,1
24,167,1,9,1
24,168,2,28,1
24,169,2,33,1
24,170,8,89,1
24,171,2,33,1
24,172,2,33,1
24,173,10,99,1
24,174,2,28,1
24,174,4,58,2
24,175,3,37,1
24,176,6,79,1
24,177,6,81,1
24,178,2,24,1
24,179,3,46,1
24,180,1,7,1
24,181,5,66,1
24,182,8,89,1
24,183,6,77,1
24,184,1,18,1
24,185,7,87,1
24,186,3,42,1
24,187,2,32,1
24,188,1,1,1
24,189,3,46,1
24,190,1,8,1
24,191,1,11,1
24,192,3,48,1
24,193,3,35,1
24,194,3,43,1
24,195,3,46,1
24,196,6,75,1
24,197,1,2,1
24,198,3,41,1
24,199,3,43,1
24,200,6,75,1
25,151,3,36,1
25,152,10,98,1
25,152,1,15,2
25,153,2,32,1
25,153,3,37,2
25,154,1,13,1
25,155,2,25,1
25,156,6,82,1
25,157,7,84,1
25,158,1,18,1
25,159,3,41,1
25,160,2,33,1
25,161,1,9,1
25,162,6,76,1
25,163,2,32,1
25,164,2,26,1
25,165,3,38,1
25,166,2,22,1
25,167,7,87,1
25,168,5,72,1
25,169,4,62,1
25,170,3,39,1
25,171,6,75,1
25,172,5,74,1
25,173,5,72,1
25,174,3,49,1
25,175,6,79,1
25,176,7,88,1
25,177,2,34,1
25,178,1,10,1
25,179,9,96,1
25,180,4,62,1
25,181,6,79,1
25,182,8,89,1
25,183,1,18,1
25,184,4,53,1
25,185,8,92,1
25,186,4,54,1
25,187,2,34,1
25,188,2,26,1
25,189,1,7,1
25,190,2,32,1
25,191,8,93,1
25,192,9,94,1
25,193,6,82,1
25,194,1,14,1
25,195,4,50,1
25,196,3,42,1
25,197,3,48,1
25,198,6,80,1
25,199,7,87,1
25,200,5,72,1
25,200,2,27,2
26,151,4,58,1
26,152,7,84,1
26,153,4,64,1
26,154,2,25,1
26,155,1,1,1
26,156,1,7,1
26,157,10,98,1
26,158,4,50,1
26,159,3,39,1
26,159,1,8,2
26,160,4,61,1
26,161,5,69,1
26,162,5,70,1
26,163,2,22,1
26,163,5,65,2
26,164,3,44,1
26,164,9,94,2
26,165,5,73,1
26,166,5,71,1
26,167,3,38,1
26,168,2,34,1
26,168,2,28,2
26,169,2,24,1
26,170,9,97,1
26,171,8,92,1
26,172,4,64,1
26,173,1,17,1
26,174,2,26,1
26,175,1,10,1
26,176,1,19,1
26,177,3,43,1
26,178,9,97,1
26,179,9,97,1
26,180,4,56,1
26,181,7,88,1
26,182,3,44,1
26,183,2,32,1
26,184,8,90,1
26,185,2,21,1
26,186,1,9,1
26,187,2,22,1
26,188,6,80,1
26,189,3,49,1
26,190,6,78,1
26,191,7,85,1
26,192,5,73,1
26,193,9,97,1
26,194,7,84,1
26,195,3,44,1
26,196,1,6,1
26,197,5,67,1
26,198,9,94,1
26,199,1,1,1
26,200,4,64,1
27,151,4,56,1
27,152,4,50,1
27,153,2,32,1
27,154,7,86,1
27,155,1,18,1
27,156,6,78,1
27,157,4,57,1
27,158,5,72,1
27,159,4,64,1
27,160,4,53,1
27,161,6,82,1
27,162,5,71,1
27,163,3,44,1
27,164,1,5,1
27,164,3,43,2
27,165,4,55,1
27,165,8,89,2
27,166,3,47,1
27,167,3,42,1
27,167,5,73,2
27,168,1,18,1
27,169,2,27,1
27,170,2,29,1
27,171,5,66,1
27,172,9,94,1
27,173,4,57,1
27,174,9,96,1
27,175,7,87,1
27,176,5,69,1
27,177,2,27,1
27,178,6,82,1
27,179,7,85,1
