19260,95,357,4,50,72,1
19261,95,358,1,5,95,1
19262,95,359,7,83,80,1
19263,95,360,3,42,77,1
19264,95,361,3,49,79,1
19265,95,361,7,88,94,2
19266,95,362,4,63,82,1
19267,95,363,3,48,76,1
19268,95,364,6,82,83,1
19269,95,365,4,60,96,1
19270,95,366,6,76,92,1
19271,95,367,5,68,86,1
19272,95,368,5,67,94,1
19273,95,369,5,74,86,1
19274,95,370,3,43,95,1
19275,95,371,1,19,84,1
19276,95,372,4,53,91,1
19277,95,372,9,94,81,2
19278,95,373,3,37,94,1
19279,95,374,1,3,82,1
19280,95,375,8,92,90,1
19281,95,376,6,82,97,1
19282,95,377,3,48,85,1
19283,95,378,2,21,98,1
19284,95,379,6,82,77,1
19285,95,380,2,34,90,1
19286,95,380,4,63,83,2
19287,95,381,1,2,71,1
19288,95,382,2,31,71,1
19289,95,383,1,17,74,1
19290,95,384,3,36,91,1
19291,95,385,6,79,70,1
19292,95,386,2,22,81,1
19293,95,387,5,66,83,1
19294,95,388,4,52,87,1
19295,95,388,4,53,89,2
19296,95,389,10,98,78,1
19297,95,390,2,33,70,1
19298,95,391,5,69,79,1
19299,95,392,1,19,91,1
19300,95,393,2,33,85,1
19301,95,394,9,95,70,1
19302,95,395,3,49,77,1
19303,95,396,1,17,88,1
19304,95,397,4,60,97,1
19305,95,398,1,4,81,1
19306,95,399,2,27,77,1
19307,95,400,2,29,83,1
19308,96,351,7,86,79,1
19309,96,352,6,82,72,1
19310,96,353,3,36,71,1
19311,96,354,4,58,96,1
19312,96,355,3,45,99,1
19313,96,356,9,96,98,1
19314,96,357,2,32,87,1
19315,96,358,1,17,74,1
19316,96,359,2,29,70,1
19317,96,360,3,42,70,1
19318,96,361,5,72,70,1
19319,96,362,7,84,88,1
19320,96,363,4,56,75,1
19321,96,364,5,74,98,1
19322,96,365,10,98,84,1
19323,96,366,7,84,73,1
19324,96,367,4,58,82,1
19325,96,367,4,61,98,2
19326,96,368,1,10,79,1
19327,96,369,6,81,84,1
19328,96,370,4,60,84,1
19329,96,371,1,5,78,1
19330,96,372,10,98,88,1
19331,96,373,10,99,82,1
19332,96,374,8,89,71,1
19333,96,375,3,43,70,1
19334,96,376,8,90,75,1
19335,96,377,1,3,89,1
19336,96,378,3,36,99,1
19337,96,379,6,81,94,1
19338,96,380,5,66,96,1
19339,96,381,4,51,92,1
19340,96,382,8,89,94,1
19341,96,383,1,1,84,1
19342,96,384,4,64,76,1
19343,96,385,6,77,80,1
19344,96,386,4,61,80,1
19345,96,387,1,4,92,1
19346,96,388,9,94,78,1
19347,96,389,1,19,96,1
19348,96,390,6,80,93,1
19349,96,391,8,92,90,1
19350,96,392,1,1,75,1
19351,96,393,2,31,88,1
19352,96,394,3,36,95,1
19353,96,395,4,50,70,1
19354,96,396,9,94,89,1
19355,96,397,2,33,73,1
19356,96,398,1,9,82,1
19357,96,398,2,30,92,2
19358,96,399,9,94,76,1
19359,96,400,1,2,84,1
19360,96,400,3,47,95,2
19361,97,351,6,77,86,1
19362,97,352,6,78,75,1
19363,97,353,1,8,72,1
19364,97,354,5,70,70,1
19365,97,355,2,29,85,1
19366,97,356,3,44,99,1
19367,97,356,3,49,95,2
19368,97,357,6,81,77,1
19369,97,358,3,41,79,1
19370,97,359,1,17,72,1
19371,97,360,2,29,72,1
19372,97,361,10,98,93,1
19373,97,362,7,83,75,1
19374,97,363,2,24,76,1
19375,97,364,5,68,95,1
19376,97,365,1,17,92,1
19377,97,366,1,6,75,1
19378,97,367,6,77,84,1
19379,97,368,2,26,85,1
19380,97,369,3,46,83,1
19381,97,370,4,53,70,1
19382,97,371,1,5,82,1
19383,97,372,3,37,85,1
19384,97,373,1,15,76,1
19385,97,374,1,19,95,1
19386,97,375,1,15,99,1
19387,97,376,2,21,86,1
19388,97,377,1,4,76,1
19389,97,378,6,77,97,1
19390,97,379,8,92,86,1
19391,97,380,4,52,80,1
19392,97,381,1,1,91,1
19393,97,382,2,29,82,1
19394,97,383,1,3,90,1
19395,97,384,4,54,98,1
19396,97,385,4,50,78,1
19397,97,385,6,77,86,2
19398,97,386,9,97,80,1
19399,97,387,5,66,87,1
19400,97,388,4,56,77,1
19401,97,389,3,41,87,1
19402,97,390,7,87,74,1
19403,97,391,7,85,92,1
19404,97,392,1,10,87,1
19405,97,393,7,83,74,1
19406,97,394,8,93,86,1
19407,97,395,5,70,76,1
19408,97,396,4,55,96,1
19409,97,396,5,69,94,2
19410,97,397,3,47,75,1
19411,97,398,2,24,78,1
19412,97,399,2,31,89,1
19413,97,400,3,35,80,1
19414,98,351,9,96,93,1
19415,98,352,3,37,76,1
19416,98,353,1,3,86,1
19417,98,354,1,8,72,1
19418,98,355,2,22,74,1
19419,98,355,2,32,98,2
19420,98,356,5,67,93,1
19421,98,357,4,60,99,1
19422,98,358,2,31,85,1
19423,98,359,6,79,94,1
19424,98,360,4,60,87,1
19425,98,361,2,33,93,1
19426,98,362,1,10,80,1
19427,98,363,2,29,80,1
19428,98,364,2,34,93,1
19429,98,365,6,79,88,1
19430,98,366,9,96,81,1
19431,98,367,3,37,99,1
19432,98,367,4,54,92,2
19433,98,368,1,4,82,1
19434,98,369,8,92,72,1
19435,98,370,3,37,98,1
19436,98,371,6,79,74,1
19437,98,372,1,5,76,1
19438,98,373,6,77,71,1
19439,98,374,1,2,80,1
19440,98,375,3,48,79,1
19441,98,376,7,88,89,1
19442,98,377,1,6,86,1
19443,98,378,2,34,87,1
19444,98,379,1,19,84,1
19445,98,380,3,44,73,1
19446,98,381,2,27,99,1
19447,98,382,5,65,94,1
19448,98,383,4,56,76,1
19449,98,384,1,8,72,1
19450,98,385,2,24,70,1
19451,98,385,3,35,89,2
19452,98,386,4,63,92,1
19453,98,387,4,52,97,1
19454,98,388,1,7,94,1
19455,98,389,1,16,94,1
19456,98,390,5,67,86,1
19457,98,391,1,3,88,1
19458,98,392,1,5,72,1
19459,98,393,9,96,76,1
19460,98,394,3,37,78,1
19461,98,395,2,23,83,1
19462,98,396,2,34,70,1
19463,98,397,1,2,86,1
19464,98,398,2,21,97,1
19465,98,399,4,59,75,1
19466,98,400,2,26,91,1
19467,99,351,2,27,92,1
19468,99,352,2,20,70,1
19469,99,353,5,67,79,1
19470,99,354,2,28,90,1
19471,99,355,10,99,83,1
19472,99,356,9,95,92,1
19473,99,357,5,69,80,1
19474,99,358,1,18,93,1
19475,99,359,6,80,85,1
19476,99,360,4,62,77,1
19477,99,361,2,30,74,1
19478,99,362,10,98,96,1
19479,99,363,5,74,80,1
19480,99,364,1,2,90,1
19481,99,365,4,55,86,1
19482,99,366,2,20,77,1
19483,99,367,1,1,97,1
19484,99,367,3,43,94,2
19485,99,368,2,31,81,1
19486,99,369,1,18,72,1
19487,99,370,2,30,83,1
19488,99,371,4,52,80,1
19489,99,372,7,86,91,1
19490,99,373,6,77,98,1
19491,99,374,6,81,82,1
19492,99,375,7,87,99,1
19493,99,376,6,76,86,1
19494,99,377,1,3,80,1
19495,99,377,10,98,86,2
19496,99,378,9,94,77,1
19497,99,379,1,8,87,1
19498,99,380,3,35,91,1
19499,99,381,7,83,99,1
19500,99,382,5,69,72,1
19501,99,383,5,69,82,1
19502,99,384,6,77,77,1
19503,99,385,4,61,89,1
19504,99,386,1,13,79,1
19505,99,387,1,13,79,1
19506,99,388,3,36,85,1
19507,99,389,2,24,91,1
19508,99,390,8,89,84,1
19509,99,391,5,67,78,1
19510,99,392,6,80,79,1
19511,99,393,2,33,82,1
19512,99,394,3,49,81,1
19513,99,395,6,82,76,1
19514,99,396,2,34,76,1
19515,99,397,3,48,94,1
19516,99,398,9,94,88,1
19517,99,399,7,84,83,1
19518,99,400,10,98,85,1
19519,100,351,3,38,89,1
19520,100,352,1,3,92,1
19521,100,353,4,61,83,1
19522,100,354,7,87,97,1
19523,100,355,6,76,81,1
19524,100,356,8,90,89,1
19525,100,357,4,64,87,1
19526,100,358,5,70,72,1
19527,100,359,3,38,84,1
19528,100,359,5,68,91,2
19529,100,360,1,5,99,1
19530,100,360,3,40,98,2
19531,100,361,7,87,78,1
19532,100,362,3,44,97,1
19533,100,363,3,48,83,1
19534,100,364,5,69,81,1
19535,100,365,3,39,72,1
19536,100,366,3,40,76,1
19537,100,367,1,17,91,1
19538,100,368,4,53,74,1
19539,100,369,4,63,94,1
19540,100,370,1,12,81,1
19541,100,371,2,29,80,1
19542,100,372,6,76,84,1
19543,100,373,4,64,95,1
19544,100,374,7,87,97,1
19545,100,375,9,97,95,1
19546,100,376,3,49,95,1
19547,100,377,3,49,88,1
19548,100,378,5,71,75,1
19549,100,379,8,93,85,1
19550,100,380,5,73,88,1
19551,100,381,2,26,77,1
19552,100,382,3,40,79,1
19553,100,383,7,88,94,1
19554,100,384,6,82,85,1
19555,100,385,1,16,75,1
19556,100,386,2,21,97,1
19557,100,387,1,12,98,1
19558,100,388,10,98,95,1
19559,100,389,4,59,76,1
19560,100,389,3,44,82,2
19561,100,390,5,69,84,1
19562,100,391,2,21,96,1
19563,100,392,3,42,77,1
19564,100,393,9,96,94,1
19565,100,394,4,53,74,1
19566,100,395,3,45,84,1
19567,100,396,6,80,92,1
19568,100,397,2,29,80,1
19569,100,398,1,14,79,1
19570,100,399,2,27,83,1
19571,100,400,1,16,79,1
19572,101,351,4,58,85,1
19573,101,352,1,8,72,1
19574,101,353,2,31,88,1
19575,101,354,4,57,83,1
19576,101,355,8,89,72,1
19577,101,356,1,15,82,1
19578,101,357,2,21,99,1
19579,101,358,8,89,74,1
19580,101,359,1,8,96,1
19581,101,360,3,46,87,1
19582,101,361,1,19,76,1
19583,101,362,8,91,77,1
19584,101,363,3,43,83,1
19585,101,364,3,39,95,1
19586,101,365,4,52,78,1
19587,101,366,5,67,84,1
19588,101,367,3,47,97,1
19589,101,368,3,47,75,1
19590,101,369,4,50,97,1
19591,101,370,5,73,99,1
19592,101,371,1,1,86,1
19593,101,372,4,57,78,1
19594,101,373,4,58,75,1
19595,101,373,7,83,97,2
19596,101,374,4,56,73,1
19597,101,375,1,18,91,1
19598,101,376,4,53,77,1
19599,101,377,1,12,87,1
19600,101,377,4,59,86,2
19601,101,378,3,39,89,1
19602,101,378,3,47,95,2
19603,101,379,2,33,86,1
19604,101,380,3,40,82,1
19605,101,381,6,79,83,1
19606,101,382,1,16,91,1
19607,101,383,3,35,86,1
19608,101,384,3,37,96,1
19609,101,385,6,76,74,1
19610,101,386,1,10,83,1
19611,101,387,3,37,79,1
19612,101,387,3,43,86,2
19613,101,388,5,67,71,1
19614,101,389,5,66,85,1
19615,101,390,6,81,72,1
19616,101,391,1,19,75,1
19617,101,391,3,49,81,2
19618,101,392,7,86,70,1
19619,101,393,3,43,95,1
19620,101,394,8,92,97,1
19621,101,395,3,45,84,1
19622,101,396,1,14,77,1
19623,101,397,5,72,78,1
19624,101,398,6,79,90,1
19625,101,399,8,93,81,1
19626,101,400,4,64,97,1
19627,102,351,1,17,96,1
19628,102,352,7,86,76,1
19629,102,353,5,67,89,1
19630,102,354,1,19,89,1
19631,102,355,2,29,81,1
19632,102,356,2,34,73,1
19633,102,357,8,89,83,1
19634,102,358,5,74,99,1
19635,102,359,1,7,76,1
19636,102,360,3,49,83,1
19637,102,361,3,42,95,1
19638,102,362,7,84,97,1
19639,102,363,2,24,97,1
19640,102,364,2,33,87,1
19641,102,365,1,12,78,1
19642,102,366,2,34,93,1
19643,102,367,3,36,76,1
19644,102,368,4,63,75,1
19645,102,369,3,38,93,1
19646,102,370,3,41,89,1
19647,102,371,2,31,77,1
19648,102,372,3,39,72,1
19649,102,372,9,95,87,2
19650,102,373,4,50,98,1
19651,102,374,1,19,97,1
19652,102,374,10,99,93,2
19653,102,375,2,32,95,1
19654,102,375,2,33,80,2
19655,102,376,9,95,89,1
19656,102,377,6,81,73,1
19657,102,378,1,17,98,1
19658,102,379,2,29,95,1
19659,102,380,9,94,70,1
19660,102,381,6,79,89,1
19661,102,382,3,36,90,1
19662,102,383,3,47,87,1
19663,102,383,3,37,84,2
19664,102,384,2,32,83,1
19665,102,385,3,43,88,1
19666,102,386,7,86,75,1
19667,102,387,2,20,90,1
19668,102,388,2,33,83,1
19669,102,389,7,85,94,1
19670,102,390,2,34,76,1
19671,102,391,6,81,92,1
19672,102,392,1,17,81,1
19673,102,393,4,56,80,1
19674,102,394,3,42,91,1
19675,102,395,5,73,99,1
19676,102,396,1,10,81,1
19677,102,396,4,57,87,2
19678,102,397,3,44,74,1
19679,102,398,1,3,89,1
19680,102,398,9,94,82,2
19681,102,399,1,1,82,1
19682,102,400,1,2,93,1
19683,103,351,9,95,71,1
19684,103,352,5,67,80,1
19685,103,353,3,48,93,1
19686,103,354,3,43,74,1
19687,103,355,5,74,93,1
19688,103,356,7,84,78,1
19689,103,357,4,58,95,1
19690,103,357,7,87,97,2
19691,103,358,3,35,75,1
19692,103,359,6,80,71,1
19693,103,360,8,90,95,1
19694,103,361,1,1,86,1
19695,103,362,3,37,85,1
19696,103,363,6,75,94,1
19697,103,364,6,76,75,1
19698,103,365,4,58,91,1
19699,103,366,8,90,81,1
19700,103,367,1,12,91,1
19701,103,368,3,43,85,1
19702,103,369,1,16,77,1
19703,103,370,4,63,89,1
19704,103,371,1,12,74,1
19705,103,372,3,44,74,1
19706,103,373,1,5,85,1
19707,103,374,3,41,87,1
19708,103,375,3,42,99,1
19709,103,376,6,78,75,1
19710,103,377,3,36,89,1
19711,103,378,4,52,89,1
19712,103,379,10,99,73,1
19713,103,380,6,80,99,1
19714,103,381,1,17,74,1
19715,103,382,8,92,94,1
19716,103,383,3,48,70,1
19717,103,384,4,60,81,1
19718,103,385,1,12,99,1
19719,103,386,5,65,82,1
19720,103,387,2,26,96,1
19721,103,388,1,17,90,1
19722,103,389,9,96,76,1
19723,103,390,4,52,98,1
19724,103,391,2,26,97,1
19725,103,392,1,15,82,1
19726,103,393,4,60,96,1
19727,103,394,3,46,94,1
19728,103,395,1,14,90,1
19729,103,396,5,72,95,1
19730,103,397,4,62,85,1
19731,103,398,8,89,96,1
19732,103,399,10,98,77,1
19733,103,400,2,30,78,1
19734,104,351,1,11,78,1
19735,104,352,3,42,93,1
19736,104,353,1,11,83,1
19737,104,354,3,43,73,1
19738,104,355,6,78,99,1
19739,104,356,1,11,84,1
19740,104,357,2,23,95,1
19741,104,357,3,36,80,2
19742,104,358,3,45,89,1
19743,104,359,5,69,97,1
19744,104,360,2,33,93,1
19745,104,361,4,61,80,1
19746,104,362,5,66,91,1
19747,104,363,4,64,73,1
19748,104,364,4,57,90,1
19749,104,365,9,97,97,1
19750,104,366,5,72,74,1
19751,104,367,1,15,98,1
19752,104,368,2,20,82,1
19753,104,369,7,83,79,1
19754,104,370,4,51,94,1
19755,104,371,3,38,93,1
19756,104,372,8,89,95,1
19757,104,373,1,18,88,1
19758,104,374,4,59,99,1
19759,104,375,1,3,95,1
19760,104,376,1,2,88,1
19761,104,376,6,82,98,2
19762,104,377,6,81,95,1
19763,104,378,7,86,96,1
19764,104,379,6,81,83,1
19765,104,380,5,72,81,1
19766,104,381,2,20,86,1
19767,104,382,4,59,90,1
19768,104,382,7,87,92,2
19769,104,383,4,59,86,1
19770,104,384,7,85,80,1
19771,104,385,4,53,81,1
19772,104,386,8,93,91,1
19773,104,387,1,18,78,1
19774,104,388,8,92,81,1
19775,104,389,2,20,87,1
19776,104,390,4,56,71,1
19777,104,391,3,48,82,1
19778,104,392,3,39,95,1
19779,104,393,3,40,93,1
19780,104,394,1,19,82,1
19781,104,394,5,71,93,2
19782,104,395,5,65,82,1
19783,104,396,4,62,76,1
19784,104,397,6,80,73,1
19785,104,398,1,15,77,1
19786,104,399,1,14,96,1
19787,104,400,2,27,98,1
19788,105,351,1,15,74,1
19789,105,352,7,84,81,1
19790,105,353,1,15,81,1
19791,105,354,2,34,78,1
19792,105,355,3,39,97,1
19793,105,356,2,26,81,1
19794,105,357,7,86,87,1
19795,105,358,2,20,95,1
19796,105,359,8,92,96,1
19797,105,360,3,47,81,1
19798,105,361,1,6,94,1
19799,105,361,5,74,85,2
19800,105,362,1,2,86,1
19801,105,363,4,54,86,1
19802,105,364,6,76,84,1
19803,105,365,9,95,78,1
19804,105,366,3,45,98,1
19805,105,367,2,33,93,1
19806,105,368,1,14,98,1
19807,105,369,6,82,72,1
19808,105,370,10,98,79,1
19809,105,371,2,21,97,1
19810,105,371,8,91,84,2
19811,105,372,2,24,87,1
19812,105,373,2,24,88,1
19813,105,374,3,48,82,1
19814,105,375,10,99,86,1
19815,105,376,3,47,80,1
19816,105,377,2,31,71,1
19817,105,378,1,3,73,1
19818,105,379,1,2,92,1
19819,105,380,1,3,93,1
19820,105,381,1,15,89,1
19821,105,382,3,40,70,1
19822,105,383,4,50,97,1
19823,105,384,1,7,94,1
19824,105,385,5,73,81,1
19825,105,386,1,2,70,1
19826,105,387,4,61,95,1
19827,105,388,6,75,92,1
19828,105,389,7,84,80,1
19829,105,390,1,15,76,1
19830,105,390,4,62,93,2
19831,105,391,1,14,86,1
19832,105,392,2,34,73,1
19833,105,393,3,46,75,1
19834,105,394,2,23,97,1
19835,105,395,1,17,97,1
19836,105,395,6,82,86,2
19837,105,396,6,81,96,1
19838,105,397,3,41,74,1
19839,105,398,3,43,93,1
19840,105,399,9,97,78,1
19841,105,400,7,87,86,1
19842,106,351,6,78,82,1
19843,106,352,10,99,77,1
19844,106,353,9,97,77,1
19845,106,354,5,67,94,1
19846,106,355,9,97,86,1
19847,106,356,2,33,77,1
19848,106,357,1,12,81,1
19849,106,358,8,92,70,1
19850,106,359,1,10,78,1
19851,106,360,10,99,95,1
19852,106,361,6,79,74,1
19853,106,362,3,46,83,1
19854,106,363,1,1,78,1
19855,106,364,7,86,73,1
19856,106,365,3,36,70,1
19857,106,366,3,40,82,1
19858,106,367,4,61,98,1
19859,106,368,4,58,88,1
19860,106,369,1,4,92,1
19861,106,370,2,30,85,1
19862,106,371,1,11,90,1
19863,106,372,4,53,89,1
19864,106,373,8,93,79,1
19865,106,374,3,44,75,1
19866,106,375,5,74,73,1
19867,106,376,3,46,72,1
19868,106,377,3,46,80,1
19869,106,378,2,27,96,1
19870,106,379,2,33,80,1
19871,106,380,2,31,86,1
19872,106,381,5,68,88,1
19873,106,382,4,64,94,1
19874,106,383,1,2,80,1
19875,106,384,1,14,84,1
19876,106,385,3,44,80,1
19877,106,386,4,60,85,1
19878,106,387,2,23,84,1
19879,106,388,4,58,95,1
19880,106,389,4,54,89,1
19881,106,390,3,38,86,1
19882,106,390,7,87,95,2
19883,106,391,1,10,75,1
19884,106,392,1,14,91,1
19885,106,393,6,79,91,1
19886,106,394,1,11,98,1
19887,106,395,4,62,72,1
19888,106,396,2,32,80,1
19889,106,397,4,63,96,1
19890,106,398,5,67,98,1
19891,106,399,9,94,79,1
19892,106,400,2,28,95,1
19893,107,351,3,45,72,1
19894,107,352,4,50,77,1
19895,107,352,3,39,87,2
19896,107,353,7,87,87,1
19897,107,354,4,57,73,1
19898,107,354,9,94,94,2
19899,107,355,6,80,87,1
19900,107,356,1,2,84,1
19901,107,357,8,91,99,1
19902,107,358,5,71,70,1
19903,107,359,6,79,88,1
19904,107,360,3,40,76,1
19905,107,361,3,41,77,1
19906,107,362,5,69,93,1
19907,107,363,3,45,86,1
19908,107,364,3,41,73,1
19909,107,365,9,96,80,1
19910,107,366,8,89,95,1
19911,107,367,1,19,93,1
19912,107,368,2,29,82,1
19913,107,369,3,49,89,1
19914,107,370,6,78,96,1
19915,107,371,2,33,78,1
19916,107,372,4,60,77,1
19917,107,373,8,92,98,1
19918,107,374,3,41,83,1
19919,107,375,4,58,87,1
19920,107,376,6,79,97,1
19921,107,377,1,10,78,1
19922,107,378,2,25,72,1
19923,107,379,6,80,93,1
19924,107,380,9,97,93,1
19925,107,381,1,6,71,1
19926,107,382,6,80,73,1
19927,107,383,1,15,72,1
19928,107,383,3,43,82,2
19929,107,384,5,73,91,1
19930,107,385,2,23,76,1
19931,107,386,5,67,74,1
19932,107,387,10,98,83,1
19933,107,388,7,85,99,1
19934,107,389,1,19,93,1
19935,107,390,10,98,73,1
19936,107,391,2,34,94,1
19937,107,392,6,75,93,1
19938,107,393,7,85,93,1
19939,107,394,2,34,86,1
19940,107,395,3,47,81,1
19941,107,396,3,46,83,1
19942,107,397,3,48,92,1
19943,107,398,1,13,90,1
19944,107,398,3,38,86,2
19945,107,399,2,25,71,1
19946,107,400,2,26,89,1
19947,108,351,1,9,82,1
19948,108,352,3,46,71,1
19949,108,353,1,1,83,1
19950,108,354,1,18,77,1
19951,108,355,4,51,76,1
19952,108,355,4,62,92,2
19953,108,356,5,74,73,1
19954,108,357,5,67,90,1
19955,108,358,2,34,97,1
19956,108,359,4,63,79,1
19957,108,360,4,56,75,1
19958,108,361,1,19,89,1
19959,108,362,1,9,78,1
19960,108,363,2,25,86,1
19961,108,364,1,3,99,1
19962,108,364,6,78,94,2
19963,108,365,5,67,85,1
19964,108,366,6,77,95,1
19965,108,367,6,82,96,1
19966,108,368,4,64,91,1
19967,108,369,1,13,72,1
19968,108,370,2,27,88,1
19969,108,371,3,39,85,1
19970,108,372,1,14,84,1
19971,108,373,1,1,75,1
19972,108,374,4,53,92,1
19973,108,375,4,51,81,1
19974,108,376,2,21,95,1
19975,108,377,2,22,73,1
